episode_id;episode_imdb_rating;episode_imdb_votes;episode_views
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
32;8.5;1684.0;52770.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
34;8.4;1379.0;50403.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
34;8.4;1379.0;50403.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
34;8.4;1379.0;50403.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
33;7.9;1246.0;51997.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
265;6.9;719.0;49065.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
35;8.0;1223.0;52829.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
34;8.4;1379.0;50403.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
265;6.9;719.0;49065.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
35;8.0;1223.0;52829.0
